,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2197,CHEMBL5276194,CCCCO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,356.50600000000003,4.658600000000004,0.0,3.0,6.17993653799046
2199,CHEMBL5279329,COC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,314.42500000000007,3.837500000000003,0.0,3.0,6.154939186822507
2200,CHEMBL5268850,CCOC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,328.4520000000001,4.227600000000004,0.0,3.0,6.124944527239996
2201,CHEMBL5270578,COC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,312.40900000000005,3.613500000000003,0.0,3.0,6.096948015437853
2202,CHEMBL5278107,CCOC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,326.43600000000004,4.003600000000003,0.0,3.0,6.021956506090037
2205,CHEMBL3754204,C[C@]12C=CC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,372.50800000000027,5.252300000000005,0.0,2.0,7.214314331719098
2206,CHEMBL5286289,C[C@]12C=CC(=O)C=C1C[C@H](c1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,375.5120000000003,4.839300000000004,1.0,3.0,7.999652703314636
2207,CHEMBL5269555,C[C@]12CC[C@@H]3C4CCC(=O)C=C4C(=O)C[C@H]3[C@@H]1CCC2=O,inactive,286.37100000000004,2.8763000000000014,0.0,3.0,4.920996489142025
2209,CHEMBL1230438,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,288.43100000000004,4.167300000000004,0.0,2.0,6.0459505532364055
2247,CHEMBL5279864,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(Br)C[C@@H]12,inactive,363.295,4.236800000000004,0.0,2.0,4.878996592891253
2250,CHEMBL5286458,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccno5)cc4CC[C@H]3[C@@H]1CCC2=O,inactive,365.4290000000002,4.319000000000003,0.0,5.0,3.6129998251230386
2251,CHEMBL5267929,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5cccnc5)c4CC[C@H]3[C@@H]1CCC2=O,inactive,390.48300000000023,4.464700000000003,2.0,4.0,4.01899953326003
2252,CHEMBL5289056,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccccn5)c4CC[C@H]3[C@@H]1CCC2=O,inactive,390.48300000000023,4.464700000000003,2.0,4.0,3.691999788646958
2253,CHEMBL5281632,C[C@]12CC[C@@H]3c4cc(NC(=O)c5cccnc5)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,inactive,390.48300000000023,4.464700000000003,2.0,4.0,4.122999402613533
2254,CHEMBL5283138,C[C@]12CC[C@@H]3c4cc(NC(=O)c5ccccn5)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,inactive,390.48300000000023,4.464700000000003,2.0,4.0,3.679999798547157
2258,CHEMBL5274501,CCCCCC[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,370.5770000000002,6.283900000000007,0.0,2.0,4.98299589304437
2259,CHEMBL5288187,CCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.45300000000003,4.643600000000005,0.0,2.0,6.017955020928509
2262,CHEMBL5289535,CCCCCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,354.53400000000016,5.8139000000000065,0.0,2.0,6.128941050129364
2263,CHEMBL5269979,CCCCCCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,368.5610000000002,6.204000000000007,0.0,2.0,6.525856610239194
2264,CHEMBL5280054,CCCCCCCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,382.58800000000025,6.594100000000008,0.0,2.0,6.21792888961432
2266,CHEMBL5281599,CCOC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,328.45200000000006,4.227600000000004,0.0,3.0,4.753997546631633
2267,CHEMBL5266867,CCCCOC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,356.50600000000014,5.007800000000005,0.0,3.0,4.5289986003042815
2269,CHEMBL5279752,C[C@]12C[C@@H](Cc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,376.54000000000025,5.556200000000006,0.0,2.0,3.331999910007101
2270,CHEMBL5268195,C[C@]12C[C@@H](CCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,390.56700000000023,5.946300000000006,0.0,2.0,3.8999996590964265
2271,CHEMBL5269208,C[C@]12C[C@@H](CCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,404.5940000000003,6.336400000000007,0.0,2.0,4.298999126404133
2272,CHEMBL5291212,C[C@]12C[C@@H](CCCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,418.6210000000003,6.726500000000008,0.0,2.0,3.653999808089465
2273,CHEMBL5269029,Cc1ccc(CC[C@@H]2C[C@@]3(C)C(=CC2=O)CC[C@@H]2[C@@H]3CC[C@]3(C)C(=O)CC[C@@H]23)cc1,inactive,404.5940000000003,6.254720000000007,0.0,2.0,4.410998843067025
2274,CHEMBL5285813,C[C@]12C[C@@H](CCc3ccc(C(F)(F)F)cc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,458.56400000000036,6.965100000000006,0.0,2.0,4.331999061168367
2275,CHEMBL5277286,C[C@]12C=C(Cc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,374.5240000000002,5.4763000000000055,0.0,2.0,4.0629995073342595
2277,CHEMBL5273309,C[C@]12C=C(CCCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,416.60500000000036,6.6466000000000065,0.0,2.0,4.465998784048457
2279,CHEMBL5285274,C[C@]12C=C(CCc3ccc(C(F)(F)F)cc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,456.54800000000034,6.8852000000000055,0.0,2.0,4.466998741924272
2280,CHEMBL3245348,CCCCS[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active,374.59000000000015,5.599200000000006,0.0,3.0,7.243211801231882
2281,CHEMBL3245350,C[C@]12CCC(=O)C=C1C[C@@H](SCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,408.6070000000003,5.999300000000006,0.0,3.0,7.160396270529163
2282,CHEMBL3245353,C[C@]12CCC(=O)C=C1C[C@@H](SCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,422.6340000000003,6.0418000000000065,0.0,3.0,7.2073282108584324
2283,CHEMBL3245356,COc1ccc(CS[C@@H]2CC3=CC(=O)CC[C@]3(C)[C@H]3CC[C@]4(C)C(=O)CC[C@H]4[C@H]23)cc1,active,438.63300000000027,6.0079000000000065,0.0,4.0,7.507658746745026
2284,CHEMBL3245357,C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,409.5950000000003,5.440400000000005,1.0,4.0,6.79571718744206
2285,CHEMBL3752650,CCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,356.5500000000001,5.893800000000006,0.0,2.0,6.63781922340747
2286,CHEMBL3754285,CCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,370.5770000000001,6.283900000000007,0.0,2.0,6.366895292088333
2288,CHEMBL3752625,CCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,356.5500000000001,5.893800000000006,0.0,2.0,6.397896581395175
2289,CHEMBL3754063,CCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,370.5770000000001,6.283900000000007,0.0,2.0,5.999956572723137
2292,CHEMBL5273618,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,298.42600000000004,4.1094000000000035,0.0,2.0,6.20793064858014
2293,CHEMBL5282309,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,312.45300000000003,4.499500000000005,0.0,2.0,6.601834216893639
2294,CHEMBL5266933,CCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,326.48,4.889600000000005,0.0,2.0,6.5688453909477555
2295,CHEMBL5266927,CCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,340.507,5.279700000000005,0.0,2.0,6.698774615778292
2296,CHEMBL5269206,CCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,354.53400000000005,5.669800000000006,0.0,2.0,6.853685877988028
2297,CHEMBL5273362,CCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,368.56100000000004,6.059900000000007,0.0,2.0,6.552841968657781
2298,CHEMBL5284912,CCCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,382.58800000000014,6.450000000000007,0.0,2.0,6.601834216893639
2299,CHEMBL5283920,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,298.42600000000004,4.1094000000000035,0.0,2.0,6.283913146225168
2300,CHEMBL3753810,CC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,312.45300000000003,4.499500000000005,0.0,2.0,7.267204301710671
2301,CHEMBL5288828,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,326.48,4.889600000000005,0.0,2.0,7.221270076003888
2302,CHEMBL5279883,CCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,340.507,5.279700000000005,0.0,2.0,6.744751623038143
2303,CHEMBL3752065,CCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,354.53400000000005,5.669800000000006,0.0,2.0,7.267204301710671
2304,CHEMBL5285647,CCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,368.56100000000004,6.059900000000007,0.0,2.0,7.118444170206688
2305,CHEMBL5289206,CCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,382.58800000000014,6.450000000000007,0.0,2.0,7.221270076003888
2306,CHEMBL3754220,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,300.442,4.333400000000004,0.0,2.0,6.142939022478422
2307,CHEMBL3752661,CC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,314.46900000000005,4.723500000000005,0.0,2.0,6.853685877988028
2308,CHEMBL5288881,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,328.4960000000001,5.113600000000005,0.0,2.0,6.61982495100327
2309,CHEMBL3752102,CCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,342.5230000000001,5.503700000000006,0.0,2.0,6.291919189531768
2313,CHEMBL3753920,C=C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,312.45300000000003,4.499500000000005,0.0,2.0,6.494863593594716
2315,CHEMBL5277446,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,314.46900000000005,4.723500000000005,0.0,2.0,6.584826254664139
2316,CHEMBL5284759,CCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,328.4960000000001,5.113600000000005,0.0,2.0,6.408890852233817
2317,CHEMBL3752668,CCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,342.5230000000001,5.503700000000006,0.0,2.0,6.101944323171563
2320,CHEMBL3752347,C[C@]12CCC(=O)C=C1[C@@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,376.54000000000025,5.556200000000006,0.0,2.0,6.17993653799046
2322,CHEMBL2311178,C[C@]12C=CC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,282.383,3.639400000000003,0.0,2.0,6.346903313530825
2323,CHEMBL3752994,CC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,298.426,4.253500000000004,0.0,2.0,6.443878492976488
2324,CHEMBL3752648,CCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,312.45300000000003,4.643600000000004,0.0,2.0,6.408890852233817
2325,CHEMBL3752405,CCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,326.4800000000001,5.033700000000005,0.0,2.0,6.501868715848417
2326,CHEMBL3349550,C[C@]12CCC(=O)C=C1C[C@@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,376.5400000000003,5.556200000000006,0.0,2.0,6.483861423282925
2327,CHEMBL3349549,C[C@]12CCC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,390.5670000000003,5.946300000000006,0.0,2.0,6.859680548329872
2328,CHEMBL3349657,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,404.5940000000003,6.336400000000007,0.0,2.0,6.68179053282862
2329,CHEMBL5282027,C[C@]12C=CC(=O)C=C1C[C@@H](CCc1cccc([N+](=O)[O-])c1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,433.5480000000003,5.630500000000006,0.0,4.0,6.8766711330736525
2330,CHEMBL5284734,C[C@]12C=CC(=O)C=C1C[C@@H](CCCc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,417.59300000000025,5.694600000000006,1.0,3.0,6.801727901530653
2331,CHEMBL3752506,CCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,340.5070000000001,5.423800000000005,0.0,2.0,6.576836076149651
2332,CHEMBL3754701,CCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,354.5340000000001,5.813900000000006,0.0,2.0,6.657794520723658
2333,CHEMBL3752480,CCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,368.56100000000015,6.204000000000007,0.0,2.0,6.698774615778292
2334,CHEMBL3754186,CCCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,active,382.5880000000002,6.594100000000007,0.0,2.0,6.366895292088333
2335,CHEMBL3752165,CC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,296.41,4.029500000000003,0.0,2.0,6.130938510113202
2336,CHEMBL3754546,CCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,310.437,4.4196000000000035,0.0,2.0,7.375924268854317
2337,CHEMBL3753803,CCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,324.464,4.809700000000005,0.0,2.0,6.999565922520682
2338,CHEMBL3752011,CCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,338.49100000000004,5.199800000000005,0.0,2.0,6.601834216893639
2339,CHEMBL3752619,CCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,352.51800000000003,5.589900000000005,0.0,2.0,6.853685877988028
2340,CHEMBL3752315,CCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,366.5450000000001,5.980000000000007,0.0,2.0,6.8097243434430395
2341,CHEMBL3752341,CCCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,380.5720000000001,6.370100000000007,0.0,2.0,6.63781922340747
2342,CHEMBL3752252,C[C@]12CCC(=O)C=C1[C@@H](CCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,390.56700000000023,5.946300000000006,0.0,2.0,3.853999696702618
2343,CHEMBL5284738,C[C@]12CCC(=O)C=C1[C@@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,404.5940000000002,6.336400000000007,0.0,2.0,3.3979998911519735
2344,CHEMBL5269252,C[C@]12CCC(=O)C=C1[C@@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,418.62100000000027,6.726500000000008,0.0,2.0,3.4689998754378855
2345,CHEMBL5281163,C[C@]12CCC(=O)C=C1[C@@H](CCCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,432.64800000000025,7.116600000000007,0.0,2.0,3.2519999235738357
2346,CHEMBL5268166,C[C@]12CCC(=O)C=C1[C@H](CCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,390.56700000000023,5.946300000000006,0.0,2.0,2.9789999580629294
2347,CHEMBL5287766,C[C@]12CCC(=O)C=C1[C@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,404.5940000000002,6.336400000000007,0.0,2.0,3.537999848262507
2348,CHEMBL3752440,C[C@]12CCC(=O)C=C1[C@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,418.62100000000027,6.726500000000008,0.0,2.0,3.8699996724486123
2349,CHEMBL5287546,C[C@]12CCC(=O)C=C1[C@H](CCCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,432.64800000000025,7.116600000000007,0.0,2.0,3.346999908167706
2350,CHEMBL5267688,C[C@]12CCC(=O)C=C1C(c1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,360.49700000000024,5.390800000000006,0.0,2.0,6.698774615778292
2351,CHEMBL3754168,C[C@]12CCC(=O)C=C1C(Cc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,374.5240000000003,5.4763000000000055,0.0,2.0,7.107460195341365
2352,CHEMBL3752788,C[C@]12CCC(=O)C=C1C(CCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,388.5510000000003,5.866400000000007,0.0,2.0,7.035551792083339
2353,CHEMBL5290564,C[C@]12CCC(=O)C=C1C(CCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,402.57800000000026,6.256500000000007,0.0,2.0,6.601834216893639
2354,CHEMBL5288515,C[C@]12CCC(=O)C=C1C(CCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,416.60500000000025,6.6466000000000065,0.0,2.0,6.552841968657781
2355,CHEMBL5268215,C[C@]12CCC(=O)C=C1C(CCCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,430.63200000000023,7.036700000000007,0.0,2.0,6.522849793279933
2356,CHEMBL5285898,C[C@]12C=CC(=O)C=C1C(c1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,358.4810000000002,5.166800000000005,0.0,2.0,6.267920010622488
2357,CHEMBL5269707,C[C@]12C=CC(=O)C=C1C(Cc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,372.50800000000027,5.252300000000005,0.0,2.0,7.031517051446065
2358,CHEMBL3752155,C[C@]12C=CC(=O)C=C1C(CCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,386.53500000000025,5.642400000000006,0.0,2.0,7.136379779729684
2359,CHEMBL5277945,C[C@]12C=CC(=O)C=C1C(CCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,400.56200000000024,6.032500000000006,0.0,2.0,6.455869918012035
2360,CHEMBL5271771,C[C@]12C=CC(=O)C=C1C(CCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,414.5890000000002,6.422600000000006,0.0,2.0,6.823706117461233
2361,CHEMBL5291085,C[C@]12C=CC(=O)C=C1C(CCCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,428.6160000000002,6.812700000000007,0.0,2.0,6.999565922520682
2362,CHEMBL5290646,C[C@]12C=CC(=O)C=C1[C@@H](c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,360.49700000000024,5.257100000000005,0.0,2.0,6.166935800968502
2363,CHEMBL5282619,C[C@]12C=CC(=O)C=C1[C@@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,374.5240000000003,5.332200000000006,0.0,2.0,6.5688453909477555
2364,CHEMBL5290344,C[C@]12C=CC(=O)C=C1[C@@H](CCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,388.5510000000003,5.722300000000006,0.0,2.0,6.494863593594716
2365,CHEMBL5277644,C[C@]12C=CC(=O)C=C1[C@@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,402.57800000000026,6.112400000000006,0.0,2.0,6.291919189531768
2366,CHEMBL5287563,C[C@]12C=CC(=O)C=C1[C@@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,416.6050000000003,6.502500000000007,0.0,2.0,6.63781922340747
2367,CHEMBL5275780,C[C@]12C=CC(=O)C=C1[C@@H](CCCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,430.6320000000003,6.892600000000007,0.0,2.0,6.480867959554488
2368,CHEMBL5282687,C[C@]12C=CC(=O)C=C1[C@H](c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,360.49700000000024,5.257100000000005,0.0,2.0,6.2759208365920065
2369,CHEMBL5291192,C[C@]12C=CC(=O)C=C1[C@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,374.5240000000003,5.332200000000006,0.0,2.0,6.228927216778805
2370,CHEMBL5284938,C[C@]12C=CC(=O)C=C1[C@H](CCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,388.5510000000003,5.722300000000006,0.0,2.0,6.2369240773928345
2371,CHEMBL5290751,C[C@]12C=CC(=O)C=C1[C@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,402.57800000000026,6.112400000000006,0.0,2.0,6.154939186822507
2372,CHEMBL5289592,C[C@]12C=CC(=O)C=C1[C@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,416.6050000000003,6.502500000000007,0.0,2.0,6.3279113824707105
2373,CHEMBL5281469,C[C@]12C=CC(=O)C=C1[C@H](CCCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,430.6320000000003,6.892600000000007,0.0,2.0,6.999565922520682
2374,CHEMBL5285403,CC1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,active,302.45799999999997,4.125200000000004,1.0,2.0,7.742561433140186
2375,CHEMBL5266818,CCC1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,active,316.48500000000007,4.515300000000004,1.0,2.0,7.283162276700476
2376,CHEMBL5266953,CCCCC1C[C@H]2[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,active,344.5390000000001,5.295500000000005,1.0,2.0,7.318125877871353
